sheet_name,voce_code,intro_description,component_order,component_type,description,unit_measure,quantity,unit_price,total_price
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,8,manodopera,Op. Qualificato (MO1003),h / mq,0.120000,27.080000,3.249600
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,9,manodopera,Op. Specializzato (MO1002),h / mq,0.120000,29.220000,3.506400
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,10,lavorazione,4 - Posa della rete,,,,
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,11,manodopera,Op. Qualificato (MO1003),h / mq,0.050000,27.080000,1.354000
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,12,manodopera,Op. Specializzato (MO1002),h / mq,0.050000,29.220000,1.461000
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,13,lavorazione,5 - Applicazione secondo strato di impermeabilizzante,,,,
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,14,manodopera,Op. Qualificato (MO1003),h / mq,0.120000,27.080000,3.249600
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,15,manodopera,Op. Specializzato (MO1002),h / mq,0.120000,29.220000,3.506400
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,16,materiale,250100 - Tecnoseal 130,Kg o m /mq,0.100000,9.900000,0.990000
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,17,materiale,040231 - Kimicover FIX MV,Kg o m /mq,0.300000,16.220000,4.866000
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,18,materiale,190127 - Kimitech 120 (larghezza 25 cm),Kg o m /mq,1.050000,0.970000,1.018500
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,19,materiale,040156 - Kimicover JOINT,Kg o m /mq,1.050000,5.850000,6.142500
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,20,materiale,050356/A - Kimicover DUO parte A,Kg o m /mq,3.750000,0.530000,1.987500
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,21,materiale,050356/B - Kimicover DUO parte B,Kg o m /mq,1.250000,13.420000,16.775000
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,22,materiale,190014 - Kimitech 350,Kg o m /mq,1.050000,1.890000,1.984500
Recupero edilizia moderna,RecMod_vc_16 - Impermeabilizzazione di medie e grandi superfici con sistemi cementizi elastici,Compreso quanto occorre per dare il lavoro finito. È esclusa la successiva piastrellatura,23,noli e trasporti,Nolo attrezzature elettriche,h /mq,0.025000,8.000000,0.200000
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,1,lavorazione,1 - Trattamento dei giunti,,,,
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,2,manodopera,Op. Qualificato (MO1003),h / mq,0.100000,27.080000,2.708000
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,3,manodopera,Op. Specializzato (MO1002),h / mq,0.100000,29.220000,2.922000
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,4,lavorazione,2 - Applicazione primer,,,,
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,5,manodopera,Op. Qualificato (MO1003),h / mq,0.050000,27.080000,1.354000
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,6,manodopera,Op. Specializzato (MO1002),h / mq,0.050000,29.220000,1.461000
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,7,lavorazione,4 - Applicazione primo strato di impermeabilizzante,,,,
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,8,manodopera,Op. Qualificato (MO1003),h / mq,0.160000,27.080000,4.332800
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,9,manodopera,Op. Specializzato (MO1002),h / mq,0.160000,29.220000,4.675200
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,10,lavorazione,5 - Posa della rete,,,,
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,11,manodopera,Op. Qualificato (MO1003),h / mq,0.040000,27.080000,1.083200
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,12,manodopera,Op. Specializzato (MO1002),h / mq,0.040000,29.220000,1.168800
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,13,lavorazione,6 - Applicazione secondo strato di impermeabilizzante,,,,
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,14,manodopera,Op. Qualificato (MO1003),h / mq,0.120000,27.080000,3.249600
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,15,manodopera,Op. Specializzato (MO1002),h / mq,0.120000,29.220000,3.506400
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,16,materiale,250100 - Tecnoseal 130,Kg /mq,0.100000,9.900000,0.990000
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,17,materiale,040231 - Kimicover FIX MV,Kg /mq,0.300000,16.220000,4.866000
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,18,materiale,190127 - Kimitech 120 (larghezza 25 cm),Kg /mq,1.050000,0.970000,1.018500
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,19,materiale,040156 - Kimicover JOINT,Kg /mq,1.050000,5.850000,6.142500
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,20,materiale,010001 - Kimicover GUAINA (A+B) grigio in due mani,Kg /mq,3.000000,6.850000,20.550000
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,21,materiale,190124 - Kimitech TNT,Kg /mq,1.050000,5.330000,5.596500
Recupero edilizia moderna,"RecMod_vc_17 - Impermeabilizzazione a vista di balconi e terrazzi, anche già piastrellati, con sistemi cementizi elastici",Compreso quanto occorre per dare il lavoro finito. È escluso il costo delle piastrelle e la fugatura,22,noli e trasporti,Nolo attrezzature elettriche,h /mq,0.025000,8.000000,0.200000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,1,lavorazione,1 - trattamento giunti,,,,
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,2,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,3,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,4,lavorazione,2 - primerizzazione delle superfici piastrellate,,,,
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,5,manodopera,Op. Qualificato,h / mq,0.050000,27.080000,1.354000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,6,manodopera,Op. Specializzato,h / mq,0.050000,29.220000,1.461000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,7,lavorazione,"3- impermeabilizzazione, prima mano",,,,
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,8,manodopera,Op. Qualificato,h / mq,0.050000,27.080000,1.354000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,9,manodopera,Op. Specializzato,h / mq,0.050000,29.220000,1.461000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,10,lavorazione,4 - posa della rete di armatura,,,,
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,11,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,12,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,13,lavorazione,"5 - impermeabilizzazione, seconda mano",,,,
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,14,manodopera,Op. Qualificato,h / mq,0.050000,27.080000,1.354000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,15,manodopera,Op. Specializzato,h / mq,0.050000,29.220000,1.461000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,16,materiale,040231 - Kimicover FIX MV,Kg o m / mq,0.250000,16.220000,4.055000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,17,materiale,200025 - Ethafoam 10 mm,Kg o m / mq,1.000000,0.790000,0.790000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,18,materiale,250100 - Tecnoseal 130,Kg o m / mq,0.270000,9.900000,2.673000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,19,materiale,040156 - Kimicover JOINT,Kg o m / mq,1.000000,5.850000,5.850000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,20,materiale,190127 - Kimitech 120 l =25 cm (giunti),Kg o m / mq,1.000000,0.970000,0.970000
Recupero edilizia moderna,RecMod_vc_19.a - Impermeabilizzazione elastica poliuretanica monolitica,,21,materiale,050349 - Kimicover 601P (giunti),Kg o m / mq,0.500000,14.400000,7.200000
